STT,Mã tỉnh (BNV),Tên tỉnh/TP mới,Mã tỉnh (TMS),Số tự tăng,Mã phường/xã mới,Tên Phường/Xã mới,Trạng thái rà soát cuối
1199,12,Tỉnh Phú Thọ,217,137,30513137,Xã Mường Bi,
1200,12,Tỉnh Phú Thọ,217,138,30513138,Xã Mường Hoa,
1201,12,Tỉnh Phú Thọ,217,139,30513139,Xã Toàn Thắng,
1202,12,Tỉnh Phú Thọ,217,140,30513140,Xã Vân Sơn,
1203,12,Tỉnh Phú Thọ,217,141,30519141,Xã Yên Thủy,
1204,12,Tỉnh Phú Thọ,217,142,30519142,Xã Lạc Lương,
1205,12,Tỉnh Phú Thọ,217,143,30519143,Xã Yên Trị,
1206,12,Tỉnh Phú Thọ,217,144,30501144,Xã Thịnh Minh,
1207,12,Tỉnh Phú Thọ,217,145,30501145,Phường Hoà Bình,
1208,12,Tỉnh Phú Thọ,217,146,30501146,Phường Kỳ Sơn,
1209,12,Tỉnh Phú Thọ,217,147,30501147,Phường Tân Hoà,
1210,12,Tỉnh Phú Thọ,217,148,30501148,Phường Thống Nhất,
1211,13,Tỉnh Điện Biên,301,1,30101001,Xã Mường Phăng,
1212,13,Tỉnh Điện Biên,301,2,30101002,Phường Điện Biên Phủ,
1213,13,Tỉnh Điện Biên,301,3,30101003,Phường Mường Thanh,
1214,13,Tỉnh Điện Biên,301,4,30103004,Phường Mường Lay,
1215,13,Tỉnh Điện Biên,301,5,30117005,Xã Thanh Nưa,
1216,13,Tỉnh Điện Biên,301,6,30117006,Xã Thanh An,
1217,13,Tỉnh Điện Biên,301,7,30117007,Xã Thanh Yên,
1218,13,Tỉnh Điện Biên,301,8,30117008,Xã Sam Mứn,
1219,13,Tỉnh Điện Biên,301,9,30117009,Xã Núa Ngam,
1220,13,Tỉnh Điện Biên,301,10,30117010,Xã Mường Nhà,
1221,13,Tỉnh Điện Biên,301,11,30115011,Xã Tuần Giáo,
1222,13,Tỉnh Điện Biên,301,12,30115012,Xã Quài Tở,
1223,13,Tỉnh Điện Biên,301,13,30115013,Xã Mường Mùn,
1224,13,Tỉnh Điện Biên,301,14,30115014,Xã Pú Nhung,
1225,13,Tỉnh Điện Biên,301,15,30115015,Xã Chiềng Sinh,
1226,13,Tỉnh Điện Biên,301,16,30113016,Xã Tủa Chùa,
1227,13,Tỉnh Điện Biên,301,17,30113017,Xã Sín Chải,
1228,13,Tỉnh Điện Biên,301,18,30113018,Xã Sính Phình,
1229,13,Tỉnh Điện Biên,301,19,30113019,Xã Tủa Thàng,
1230,13,Tỉnh Điện Biên,301,20,30113020,Xã Sáng Nhè,
1231,13,Tỉnh Điện Biên,301,21,30111021,Xã Na Sang,
1232,13,Tỉnh Điện Biên,301,22,30111022,Xã Mường Tùng,
1233,13,Tỉnh Điện Biên,301,23,30111023,Xã Pa Ham,
1234,13,Tỉnh Điện Biên,301,24,30111024,Xã Nậm Nèn,
1235,13,Tỉnh Điện Biên,301,25,30111025,Xã Mường Pồn,
1236,13,Tỉnh Điện Biên,301,26,30119026,Xã Na Son,
1237,13,Tỉnh Điện Biên,301,27,30119027,Xã Xa Dung,
1238,13,Tỉnh Điện Biên,301,28,30119028,Xã Pu Nhi,
1239,13,Tỉnh Điện Biên,301,29,30119029,Xã Mường Luân,
1240,13,Tỉnh Điện Biên,301,30,30119030,Xã Tìa Dình,
1241,13,Tỉnh Điện Biên,301,31,30119031,Xã Phình Giàng,
1242,13,Tỉnh Điện Biên,301,32,30123032,Xã Mường Chà,
1243,13,Tỉnh Điện Biên,301,33,30123033,Xã Nà Hỳ,
1244,13,Tỉnh Điện Biên,301,34,30123034,Xã Nà Bủng,
1245,13,Tỉnh Điện Biên,301,35,30123035,Xã Chà Tở,
1246,13,Tỉnh Điện Biên,301,36,30123036,Xã Si Pa Phìn,
1247,13,Tỉnh Điện Biên,301,37,30104037,Xã Mường Nhé,
1248,13,Tỉnh Điện Biên,301,38,30104038,Xã Sín Thầu,
1249,13,Tỉnh Điện Biên,301,39,30104039,Xã Mường Toong,
1250,13,Tỉnh Điện Biên,301,40,30104040,Xã Nậm Kè,
1251,13,Tỉnh Điện Biên,301,41,30104041,Xã Quảng Lâm,
1252,13,Tỉnh Điện Biên,301,42,30121042,Xã Mường Ảng,
1253,13,Tỉnh Điện Biên,301,43,30121043,Xã Nà Tấu,
1254,13,Tỉnh Điện Biên,301,44,30121044,Xã Búng Lao,
1255,13,Tỉnh Điện Biên,301,45,30121045,Xã Mường Lạn,
1256,14,Tỉnh Lai Châu,302,1,30209001,Xã Mường Kim,
1257,14,Tỉnh Lai Châu,302,2,30209002,Xã Khoen On,
1258,14,Tỉnh Lai Châu,302,3,30209003,Xã Than Uyên,
1259,14,Tỉnh Lai Châu,302,4,30209004,Xã Mường Than,
1260,14,Tỉnh Lai Châu,302,5,30211005,Xã Pắc Ta,
1261,14,Tỉnh Lai Châu,302,6,30211006,Xã Nậm Sỏ,
1262,14,Tỉnh Lai Châu,302,7,30211007,Xã Tân Uyên,
1263,14,Tỉnh Lai Châu,302,8,30211008,Xã Mường Khoa,
1264,14,Tỉnh Lai Châu,302,9,30205009,Xã Bản Bo,
1265,14,Tỉnh Lai Châu,302,10,30205010,Xã Bình Lư,
1266,14,Tỉnh Lai Châu,302,11,30205011,Xã Tả Lèng,
1267,14,Tỉnh Lai Châu,302,12,30205012,Xã Khun Há,
1268,14,Tỉnh Lai Châu,302,13,30202013,Phường Tân Phong,
1269,14,Tỉnh Lai Châu,302,14,30202014,Phường Đoàn Kết,
1270,14,Tỉnh Lai Châu,302,15,30203015,Xã Sin Suối Hồ,
1271,14,Tỉnh Lai Châu,302,16,30203016,Xã Phong Thổ,
1272,14,Tỉnh Lai Châu,302,17,30203017,Xã Sì Lở Lầu,
1273,14,Tỉnh Lai Châu,302,18,30203018,Xã Dào San,
1274,14,Tỉnh Lai Châu,302,19,30203019,Xã Khổng Lào,
1275,14,Tỉnh Lai Châu,302,20,30207020,Xã Tủa Sín Chải,
1276,14,Tỉnh Lai Châu,302,21,30207021,Xã Sìn Hồ,
1277,14,Tỉnh Lai Châu,302,22,30207022,Xã Hồng Thu,
1278,14,Tỉnh Lai Châu,302,23,30207023,Xã Nậm Tăm,
1279,14,Tỉnh Lai Châu,302,24,30207024,Xã Pu Sam Cáp,
1280,14,Tỉnh Lai Châu,302,25,30207025,Xã Nậm Cuổi,
1281,14,Tỉnh Lai Châu,302,26,30207026,Xã Nậm Mạ,
1282,14,Tỉnh Lai Châu,302,27,30213027,Xã Lê Lợi,
1283,14,Tỉnh Lai Châu,302,28,30213028,Xã Nậm Hàng,
1284,14,Tỉnh Lai Châu,302,29,30213029,Xã Mường Mô,
1285,14,Tỉnh Lai Châu,302,30,30213030,Xã Hua Bum,
1286,14,Tỉnh Lai Châu,302,31,30213031,Xã Pa Tần,
1287,14,Tỉnh Lai Châu,302,32,30201032,Xã Bum Nưa,
1288,14,Tỉnh Lai Châu,302,33,30201033,Xã Bum Tở,
1289,14,Tỉnh Lai Châu,302,34,30201034,Xã Mường Tè,
1290,14,Tỉnh Lai Châu,302,35,30201035,Xã Thu Lũm,
1291,14,Tỉnh Lai Châu,302,36,30201036,Xã Pa Ủ,
1292,14,Tỉnh Lai Châu,302,37,30201037,Xã Tà Tổng,
1293,14,Tỉnh Lai Châu,302,38,30201038,Xã Mù Cả,
1294,15,Tỉnh Sơn La,303,1,30301001,Phường Tô Hiệu,
1295,15,Tỉnh Sơn La,303,2,30301002,Phường Chiềng An,
1296,15,Tỉnh Sơn La,303,3,30301003,Phường Chiềng Cơi,
1297,15,Tỉnh Sơn La,303,4,30301004,Phường Chiềng Sinh,
1298,15,Tỉnh Sơn La,303,5,30319005,Phường Mộc Châu,
1299,15,Tỉnh Sơn La,303,6,30319006,Phường Mộc Sơn,
1300,15,Tỉnh Sơn La,303,7,30319007,Phường Vân Sơn,
1301,15,Tỉnh Sơn La,303,8,30319008,Phường Thảo Nguyên,
1302,15,Tỉnh Sơn La,303,9,30319009,Xã Đoàn Kết,
1303,15,Tỉnh Sơn La,303,10,30319010,Xã Lóng Sập,
1304,15,Tỉnh Sơn La,303,11,30319011,Xã Chiềng Sơn,
1305,15,Tỉnh Sơn La,303,12,30323012,Xã Vân Hồ,
1306,15,Tỉnh Sơn La,303,13,30323013,Xã Song Khủa,
1307,15,Tỉnh Sơn La,303,14,30323014,Xã Tô Múa,
1308,15,Tỉnh Sơn La,303,15,30323015,Xã Xuân Nha,
1309,15,Tỉnh Sơn La,303,16,30303016,Xã Quỳnh Nhai,
1310,15,Tỉnh Sơn La,303,17,30303017,Xã Mường Chiên,
1311,15,Tỉnh Sơn La,303,18,30303018,Xã Mường Giôn,
1312,15,Tỉnh Sơn La,303,19,30303019,Xã Mường Sại,
1313,15,Tỉnh Sơn La,303,20,30307020,Xã Thuận Châu,
1314,15,Tỉnh Sơn La,303,21,30307021,Xã Chiềng La,
1315,15,Tỉnh Sơn La,303,22,30307022,Xã Nậm Lầu,
1316,15,Tỉnh Sơn La,303,23,30307023,Xã Muổi Nọi,
1317,15,Tỉnh Sơn La,303,24,30307024,Xã Mường Khiêng,
1318,15,Tỉnh Sơn La,303,25,30307025,Xã Co Mạ,
1319,15,Tỉnh Sơn La,303,26,30307026,Xã Bình Thuận,
1320,15,Tỉnh Sơn La,303,27,30307027,Xã Mường É,
1321,15,Tỉnh Sơn La,303,28,30307028,Xã Long Hẹ,
1322,15,Tỉnh Sơn La,303,29,30305029,Xã Mường La,
1323,15,Tỉnh Sơn La,303,30,30305030,Xã Chiềng Lao,
1324,15,Tỉnh Sơn La,303,31,30305031,Xã Mường Bú,
1325,15,Tỉnh Sơn La,303,32,30305032,Xã Chiềng Hoa,
1326,15,Tỉnh Sơn La,303,33,30309033,Xã Bắc Yên,
1327,15,Tỉnh Sơn La,303,34,30309034,Xã Tà Xùa,
1328,15,Tỉnh Sơn La,303,35,30309035,Xã Tạ Khoa,
1329,15,Tỉnh Sơn La,303,36,30309036,Xã Xím Vàng,
1330,15,Tỉnh Sơn La,303,37,30309037,Xã Pắc Ngà,
1331,15,Tỉnh Sơn La,303,38,30309038,Xã Chiềng Sại,
1332,15,Tỉnh Sơn La,303,39,30311039,Xã Phù Yên,
1333,15,Tỉnh Sơn La,303,40,30311040,Xã Gia Phù,
1334,15,Tỉnh Sơn La,303,41,30311041,Xã Tường Hạ,
1335,15,Tỉnh Sơn La,303,42,30311042,Xã Mường Cơi,
1336,15,Tỉnh Sơn La,303,43,30311043,Xã Mường Bang,
1337,15,Tỉnh Sơn La,303,44,30311044,Xã Tân Phong,
1338,15,Tỉnh Sơn La,303,45,30311045,Xã Kim Bon,
1339,15,Tỉnh Sơn La,303,46,30317046,Xã Yên Châu,
1340,15,Tỉnh Sơn La,303,47,30317047,Xã Chiềng Hặc,
1341,15,Tỉnh Sơn La,303,48,30317048,Xã Lóng Phiêng,
1342,15,Tỉnh Sơn La,303,49,30317049,Xã Yên Sơn,
1343,15,Tỉnh Sơn La,303,50,30313050,Xã Chiềng Mai,
1344,15,Tỉnh Sơn La,303,51,30313051,Xã Mai Sơn,
1345,15,Tỉnh Sơn La,303,52,30313052,Xã Phiêng Pằn,
1346,15,Tỉnh Sơn La,303,53,30313053,Xã Chiềng Mung,
1347,15,Tỉnh Sơn La,303,54,30313054,Xã Phiêng Cằm,
1348,15,Tỉnh Sơn La,303,55,30313055,Xã Mường Chanh,
1349,15,Tỉnh Sơn La,303,56,30313056,Xã Tà Hộc,
1350,15,Tỉnh Sơn La,303,57,30313057,Xã Chiềng Sung,
1351,15,Tỉnh Sơn La,303,58,30315058,Xã Bó Sinh,
1352,15,Tỉnh Sơn La,303,59,30315059,Xã Chiềng Khương,
1353,15,Tỉnh Sơn La,303,60,30315060,Xã Mường Hung,
1354,15,Tỉnh Sơn La,303,61,30315061,Xã Chiềng Khoong,
1355,15,Tỉnh Sơn La,303,62,30315062,Xã Mường Lầm,
1356,15,Tỉnh Sơn La,303,63,30315063,Xã Nậm Ty,
1357,15,Tỉnh Sơn La,303,64,30315064,Xã Sông Mã,
1358,15,Tỉnh Sơn La,303,65,30315065,Xã Huổi Một,
1359,15,Tỉnh Sơn La,303,66,30315066,Xã Chiềng Sơ,
1360,15,Tỉnh Sơn La,303,67,30321067,Xã Sốp Cộp,
1361,15,Tỉnh Sơn La,303,68,30321068,Xã Púng Bánh,
1362,15,Tỉnh Sơn La,303,69,30319069,Xã Tân Yên,
1363,15,Tỉnh Sơn La,303,70,30307070,Xã Mường Bám,
1364,15,Tỉnh Sơn La,303,71,30305071,Xã Ngọc Chiến,
1365,15,Tỉnh Sơn La,303,72,30311072,Xã Suối Tọ,
1366,15,Tỉnh Sơn La,303,73,30317073,Xã Phiêng Khoài,
1367,15,Tỉnh Sơn La,303,74,30321074,Xã Mường Lạn,
1368,15,Tỉnh Sơn La,303,75,30321075,Xã Mường Lèo,
1369,16,Tỉnh Thanh Hóa,401,1,40101001,Phường Hạc Thành,
1370,16,Tỉnh Thanh Hóa,401,2,40101002,Phường Quảng Phú,
1371,16,Tỉnh Thanh Hóa,401,3,40101003,Phường Đông Quang,
1372,16,Tỉnh Thanh Hóa,401,4,40101004,Phường Đông Sơn,
1373,16,Tỉnh Thanh Hóa,401,5,40101005,Phường Đông Tiến,
1374,16,Tỉnh Thanh Hóa,401,6,40101006,Phường Hàm Rồng,
1375,16,Tỉnh Thanh Hóa,401,7,40101007,Phường Nguyệt Viên,
1376,16,Tỉnh Thanh Hóa,401,8,40105008,Phường Sầm Sơn,
1377,16,Tỉnh Thanh Hóa,401,9,40105009,Phường Nam Sầm Sơn,
1378,16,Tỉnh Thanh Hóa,401,10,40103010,Phường Bỉm Sơn,
1379,16,Tỉnh Thanh Hóa,401,11,40103011,Phường Quang Trung,
1380,16,Tỉnh Thanh Hóa,401,12,40153012,Phường Ngọc Sơn,
1381,16,Tỉnh Thanh Hóa,401,13,40153013,Phường Tân Dân,
1382,16,Tỉnh Thanh Hóa,401,14,40153014,Phường Hải Lĩnh,
1383,16,Tỉnh Thanh Hóa,401,15,40153015,Phường Tĩnh Gia,
1384,16,Tỉnh Thanh Hóa,401,16,40153016,Phường Đào Duy Tư,
1385,16,Tỉnh Thanh Hóa,401,17,40153017,Phường Hải Bình,
1386,16,Tỉnh Thanh Hóa,401,18,40153018,Phường Trúc Lâm,
1387,16,Tỉnh Thanh Hóa,401,19,40153019,Phường Nghi Sơn,
1388,16,Tỉnh Thanh Hóa,401,20,40153020,Xã Các Sơn,
1389,16,Tỉnh Thanh Hóa,401,21,40153021,Xã Trường Lâm,
1390,16,Tỉnh Thanh Hóa,401,22,40131022,Xã Hà Trung,
1391,16,Tỉnh Thanh Hóa,401,23,40131023,Xã Tống Sơn,
1392,16,Tỉnh Thanh Hóa,401,24,40131024,Xã Hà Long,
1393,16,Tỉnh Thanh Hóa,401,25,40131025,Xã Hoạt Giang,
1394,16,Tỉnh Thanh Hóa,401,26,40131026,Xã Lĩnh Toại,
1395,16,Tỉnh Thanh Hóa,401,27,40139027,Xã Triệu Lộc,
1396,16,Tỉnh Thanh Hóa,401,28,40139028,Xã Đông Thành,
1397,16,Tỉnh Thanh Hóa,401,29,40139029,Xã Hậu Lộc,
1398,16,Tỉnh Thanh Hóa,401,30,40139030,Xã Hoa Lộc,
1399,16,Tỉnh Thanh Hóa,401,31,40139031,Xã Vạn Lộc,
1400,16,Tỉnh Thanh Hóa,401,32,40133032,Xã Nga Sơn,
1401,16,Tỉnh Thanh Hóa,401,33,40133033,Xã Nga Thắng,
1402,16,Tỉnh Thanh Hóa,401,34,40133034,Xã Hồ Vương,
1403,16,Tỉnh Thanh Hóa,401,35,40133035,Xã Tân Tiến,
1404,16,Tỉnh Thanh Hóa,401,36,40133036,Xã Nga An,
1405,16,Tỉnh Thanh Hóa,401,37,40133037,Xã Ba Đình,
1406,16,Tỉnh Thanh Hóa,401,38,40143038,Xã Hoằng Hóa,
1407,16,Tỉnh Thanh Hóa,401,39,40143039,Xã Hoằng Tiến,
1408,16,Tỉnh Thanh Hóa,401,40,40143040,Xã Hoằng Thanh,
1409,16,Tỉnh Thanh Hóa,401,41,40143041,Xã Hoằng Lộc,
1410,16,Tỉnh Thanh Hóa,401,42,40143042,Xã Hoằng Châu,
1411,16,Tỉnh Thanh Hóa,401,43,40143043,Xã Hoằng Sơn,
1412,16,Tỉnh Thanh Hóa,401,44,40143044,Xã Hoằng Phú,
1413,16,Tỉnh Thanh Hóa,401,45,40143045,Xã Hoằng Giang,
1414,16,Tỉnh Thanh Hóa,401,46,40149046,Xã Lưu Vệ,
1415,16,Tỉnh Thanh Hóa,401,47,40149047,Xã Quảng Yên,
1416,16,Tỉnh Thanh Hóa,401,48,40149048,Xã Quảng Ngọc,
1417,16,Tỉnh Thanh Hóa,401,49,40149049,Xã Quảng Ninh,
1418,16,Tỉnh Thanh Hóa,401,50,40149050,Xã Quảng Bình,
1419,16,Tỉnh Thanh Hóa,401,51,40149051,Xã Tiên Trang,
1420,16,Tỉnh Thanh Hóa,401,52,40149052,Xã Quảng Chính,
1421,16,Tỉnh Thanh Hóa,401,53,40151053,Xã Nông Cống,
1422,16,Tỉnh Thanh Hóa,401,54,40151054,Xã Thắng Lợi,
1423,16,Tỉnh Thanh Hóa,401,55,40151055,Xã Trung Chính,
1424,16,Tỉnh Thanh Hóa,401,56,40151056,Xã Trường Văn,
1425,16,Tỉnh Thanh Hóa,401,57,40151057,Xã Thăng Bình,
1426,16,Tỉnh Thanh Hóa,401,58,40151058,Xã Tượng Lĩnh,
1427,16,Tỉnh Thanh Hóa,401,59,40151059,Xã Công Chính,
1428,16,Tỉnh Thanh Hóa,401,60,40141060,Xã Thiệu Hóa,
1429,16,Tỉnh Thanh Hóa,401,61,40141061,Xã Thiệu Quang,
1430,16,Tỉnh Thanh Hóa,401,62,40141062,Xã Thiệu Tiến,
1431,16,Tỉnh Thanh Hóa,401,63,40141063,Xã Thiệu Toán,
1432,16,Tỉnh Thanh Hóa,401,64,40141064,Xã Thiệu Trung,
1433,16,Tỉnh Thanh Hóa,401,65,40135065,Xã Yên Định,
1434,16,Tỉnh Thanh Hóa,401,66,40135066,Xã Yên Trường,
1435,16,Tỉnh Thanh Hóa,401,67,40135067,Xã Yên Phú,
1436,16,Tỉnh Thanh Hóa,401,68,40135068,Xã Quý Lộc,
1437,16,Tỉnh Thanh Hóa,401,69,40135069,Xã Yên Ninh,
1438,16,Tỉnh Thanh Hóa,401,70,40135070,Xã Định Tân,
1439,16,Tỉnh Thanh Hóa,401,71,40135071,Xã Định Hoà,
1440,16,Tỉnh Thanh Hóa,401,72,40137072,Xã Thọ Xuân,
1441,16,Tỉnh Thanh Hóa,401,73,40137073,Xã Thọ Long,
1442,16,Tỉnh Thanh Hóa,401,74,40137074,Xã Xuân Hoà,
1443,16,Tỉnh Thanh Hóa,401,75,40137075,Xã Sao Vàng,
1444,16,Tỉnh Thanh Hóa,401,76,40137076,Xã Lam Sơn,
1445,16,Tỉnh Thanh Hóa,401,77,40137077,Xã Thọ Lập,
1446,16,Tỉnh Thanh Hóa,401,78,40137078,Xã Xuân Tín,
1447,16,Tỉnh Thanh Hóa,401,79,40137079,Xã Xuân Lập,
1448,16,Tỉnh Thanh Hóa,401,80,40129080,Xã Vĩnh Lộc,
1449,16,Tỉnh Thanh Hóa,401,81,40129081,Xã Tây Đô,
1450,16,Tỉnh Thanh Hóa,401,82,40129082,Xã Biện Thượng,
1451,16,Tỉnh Thanh Hóa,401,83,40147083,Xã Triệu Sơn,
1452,16,Tỉnh Thanh Hóa,401,84,40147084,Xã Thọ Bình,
1453,16,Tỉnh Thanh Hóa,401,85,40147085,Xã Thọ Ngọc,
1454,16,Tỉnh Thanh Hóa,401,86,40147086,Xã Thọ Phú,
1455,16,Tỉnh Thanh Hóa,401,87,40147087,Xã Hợp Tiến,
1456,16,Tỉnh Thanh Hóa,401,88,40147088,Xã An Nông,
1457,16,Tỉnh Thanh Hóa,401,89,40147089,Xã Tân Ninh,
1458,16,Tỉnh Thanh Hóa,401,90,40147090,Xã Đồng Tiến,
1459,16,Tỉnh Thanh Hóa,401,91,40107091,Xã Mường Chanh,
1460,16,Tỉnh Thanh Hóa,401,92,40107092,Xã Quang Chiểu,
1461,16,Tỉnh Thanh Hóa,401,93,40107093,Xã Tam chung,
1462,16,Tỉnh Thanh Hóa,401,94,40107094,Xã Mường Lát,
1463,16,Tỉnh Thanh Hóa,401,95,40107095,Xã Pù Nhi,
1464,16,Tỉnh Thanh Hóa,401,96,40107096,Xã Nhi Sơn,
1465,16,Tỉnh Thanh Hóa,401,97,40107097,Xã Mường Lý,
1466,16,Tỉnh Thanh Hóa,401,98,40107098,Xã Trung Lý,
1467,16,Tỉnh Thanh Hóa,401,99,40109099,Xã Hồi Xuân,
1468,16,Tỉnh Thanh Hóa,401,100,40109100,Xã Nam Xuân,
1469,16,Tỉnh Thanh Hóa,401,101,40109101,Xã Thiên Phủ,
1470,16,Tỉnh Thanh Hóa,401,102,40109102,Xã Hiền Kiệt,
1471,16,Tỉnh Thanh Hóa,401,103,40109103,Xã Phú Xuân,
1472,16,Tỉnh Thanh Hóa,401,104,40109104,Xã Phú Lệ,
1473,16,Tỉnh Thanh Hóa,401,105,40109105,Xã Trung Thành,
1474,16,Tỉnh Thanh Hóa,401,106,40109106,Xã Trung Sơn,
1475,16,Tỉnh Thanh Hóa,401,107,40111107,Xã Na Mèo,
1476,16,Tỉnh Thanh Hóa,401,108,40111108,Xã Sơn Thủy,
1477,16,Tỉnh Thanh Hóa,401,109,40111109,Xã Sơn Điện,
1478,16,Tỉnh Thanh Hóa,401,110,40111110,Xã Mường Mìn,
1479,16,Tỉnh Thanh Hóa,401,111,40111111,Xã Tam Thanh,
1480,16,Tỉnh Thanh Hóa,401,112,40111112,Xã Tam Lư,
1481,16,Tỉnh Thanh Hóa,401,113,40111113,Xã Quan Sơn,
1482,16,Tỉnh Thanh Hóa,401,114,40111114,Xã Trung Hạ,
1483,16,Tỉnh Thanh Hóa,401,115,40117115,Xã Linh Sơn,
1484,16,Tỉnh Thanh Hóa,401,116,40117116,Xã Đồng Lương,
1485,16,Tỉnh Thanh Hóa,401,117,40117117,Xã Văn Phú,
1486,16,Tỉnh Thanh Hóa,401,118,40117118,Xã Giao An,
1487,16,Tỉnh Thanh Hóa,401,119,40117119,Xã Yên Khương,
1488,16,Tỉnh Thanh Hóa,401,120,40117120,Xã Yên Thắng,
1489,16,Tỉnh Thanh Hóa,401,121,40113121,Xã Văn Nho,
1490,16,Tỉnh Thanh Hóa,401,122,40113122,Xã Thiết Ống,
1491,16,Tỉnh Thanh Hóa,401,123,40113123,Xã Bá Thước,
1492,16,Tỉnh Thanh Hóa,401,124,40113124,Xã Cổ Lũng,
1493,16,Tỉnh Thanh Hóa,401,125,40113125,Xã Pù Luông,
1494,16,Tỉnh Thanh Hóa,401,126,40113126,Xã Điền Lư,
1495,16,Tỉnh Thanh Hóa,401,127,40113127,Xã Điền Quang,
1496,16,Tỉnh Thanh Hóa,401,128,40113128,Xã Quý Lương,
1497,16,Tỉnh Thanh Hóa,401,129,40121129,Xã Ngọc Lặc,
1498,16,Tỉnh Thanh Hóa,401,130,40121130,Xã Thạch Lập,
1499,16,Tỉnh Thanh Hóa,401,131,40121131,Xã Ngọc Liên,
1500,16,Tỉnh Thanh Hóa,401,132,40121132,Xã Minh Sơn,
1501,16,Tỉnh Thanh Hóa,401,133,40121133,Xã Nguyệt Ấn,
1502,16,Tỉnh Thanh Hóa,401,134,40121134,Xã Kiên Thọ,
1503,16,Tỉnh Thanh Hóa,401,135,40115135,Xã Cẩm Thạch,
1504,16,Tỉnh Thanh Hóa,401,136,40115136,Xã Cẩm Thủy,
1505,16,Tỉnh Thanh Hóa,401,137,40115137,Xã Cẩm Tú,
1506,16,Tỉnh Thanh Hóa,401,138,40115138,Xã Cẩm Vân,
1507,16,Tỉnh Thanh Hóa,401,139,40115139,Xã Cẩm Tân,
1508,16,Tỉnh Thanh Hóa,401,140,40119140,Xã Kim Tân,
1509,16,Tỉnh Thanh Hóa,401,141,40119141,Xã Vân Du,
1510,16,Tỉnh Thanh Hóa,401,142,40119142,Xã Ngọc Trạo,
1511,16,Tỉnh Thanh Hóa,401,143,40119143,Xã Thạch Bình,
1512,16,Tỉnh Thanh Hóa,401,144,40119144,Xã Thành Vinh,
1513,16,Tỉnh Thanh Hóa,401,145,40119145,Xã Thạch Quảng,
1514,16,Tỉnh Thanh Hóa,401,146,40125146,Xã Như Xuân,
1515,16,Tỉnh Thanh Hóa,401,147,40125147,Xã Thượng Ninh,
1516,16,Tỉnh Thanh Hóa,401,148,40125148,Xã Xuân Bình,
1517,16,Tỉnh Thanh Hóa,401,149,40125149,Xã Hóa Quỳ,
1518,16,Tỉnh Thanh Hóa,401,150,40125150,Xã Thanh Quân,
1519,16,Tỉnh Thanh Hóa,401,151,40125151,Xã Thanh Phong,
1520,16,Tỉnh Thanh Hóa,401,152,40127152,Xã Xuân Du,
1521,16,Tỉnh Thanh Hóa,401,153,40127153,Xã Mậu Lâm,
1522,16,Tỉnh Thanh Hóa,401,154,40127154,Xã Như Thanh,
1523,16,Tỉnh Thanh Hóa,401,155,40127155,Xã Yên Thọ,
1524,16,Tỉnh Thanh Hóa,401,156,40127156,Xã Xuân Thái,
1525,16,Tỉnh Thanh Hóa,401,157,40127157,Xã Thanh Kỳ,
1526,16,Tỉnh Thanh Hóa,401,158,40123158,Xã Bát Mọt,
1527,16,Tỉnh Thanh Hóa,401,159,40123159,Xã Yên Nhân,
1528,16,Tỉnh Thanh Hóa,401,160,40123160,Xã Lương Sơn,
1529,16,Tỉnh Thanh Hóa,401,161,40123161,Xã Thường Xuân,
1530,16,Tỉnh Thanh Hóa,401,162,40123162,Xã Luận Thành,
1531,16,Tỉnh Thanh Hóa,401,163,40123163,Xã Tân Thành,
1532,16,Tỉnh Thanh Hóa,401,164,40123164,Xã Vạn Xuân,
1533,16,Tỉnh Thanh Hóa,401,165,40123165,Xã Thắng Lộc,
1534,16,Tỉnh Thanh Hóa,401,166,40123166,Xã Xuân Chinh,
1535,17,Tỉnh Nghệ An,403,1,40327001,Xã Anh Sơn,
1536,17,Tỉnh Nghệ An,403,2,40327002,Xã Yên Xuân,
1537,17,Tỉnh Nghệ An,403,3,40327003,Xã Nhân Hoà,
1538,17,Tỉnh Nghệ An,403,4,40327004,Xã Anh Sơn Đông,
1539,17,Tỉnh Nghệ An,403,5,40327005,Xã Vĩnh Tường,
1540,17,Tỉnh Nghệ An,403,6,40327006,Xã Thành Bình Thọ,
1541,17,Tỉnh Nghệ An,403,7,40321007,Xã Con Cuông,
1542,17,Tỉnh Nghệ An,403,8,40321008,Xã Môn Sơn,
1543,17,Tỉnh Nghệ An,403,9,40321009,Xã Mậu Thạch,
1544,17,Tỉnh Nghệ An,403,10,40321010,Xã Cam Phục,
1545,17,Tỉnh Nghệ An,403,11,40321011,Xã Châu Khê,
1546,17,Tỉnh Nghệ An,403,12,40321012,Xã Bình Chuẩn,
1547,17,Tỉnh Nghệ An,403,13,40325013,Xã Diễn Châu,
1548,17,Tỉnh Nghệ An,403,14,40325014,Xã Đức Châu,
1549,17,Tỉnh Nghệ An,403,15,40325015,Xã Quảng Châu,
1550,17,Tỉnh Nghệ An,403,16,40325016,Xã Hải Châu,
1551,17,Tỉnh Nghệ An,403,17,40325017,Xã Tân Châu,
1552,17,Tỉnh Nghệ An,403,18,40325018,Xã An Châu,
1553,17,Tỉnh Nghệ An,403,19,40325019,Xã Minh Châu,
1554,17,Tỉnh Nghệ An,403,20,40325020,Xã Hùng Châu,
1555,17,Tỉnh Nghệ An,403,21,40329021,Xã Đô Lương,
